County,Year,Population,Index Count,Index Rate,Violent Count,Violent Rate,Property Count,Property Rate,Firearm Count,Firearm Rate
Sullivan,2001,"74,102","1,817","2,452.0",259,349.5,"1,558","2,102.5",16,21.6
Sullivan,2000,"72,302","2,202","3,045.6",285,394.2,"1,917","2,651.4",17,23.5
Sullivan,1999,"69,192","2,108","3,046.6",235,339.6,"1,873","2,707.0",22,31.8
Sullivan,1998,"70,503","2,528","3,585.7",277,392.9,"2,251","3,192.8",18,25.5
Sullivan,1997,"70,502","2,887","4,094.9",430,609.9,"2,457","3,485.0",21,29.8
Sullivan,1996,"70,692","2,939","4,157.5",398,563.0,"2,541","3,594.5",21,29.7
Sullivan,1995,"70,504","3,031","4,299.0",341,483.7,"2,690","3,815.4",34,48.2
Sullivan,1994,"70,932","3,115","4,391.5",381,537.1,"2,734","3,854.4",27,38.1
Sullivan,1993,"71,045","3,111","4,378.9",379,533.5,"2,732","3,845.5",38,53.5
Sullivan,1992,"69,765","2,872","4,116.7",334,478.8,"2,538","3,637.9",17,24.4
Sullivan,1991,"69,532","3,229","4,643.9",338,486.1,"2,891","4,157.8",10,14.4
Sullivan,1990,"69,277","3,169","4,574.4",300,433.0,"2,869","4,141.3",10,14.4
Tioga,2016,"48,810",462,946.5,63,129.1,399,817.5,6,12.3
Tioga,2015,"49,485",460,929.6,54,109.1,406,820.5,4,8.1
Tioga,2014,"50,124",468,933.7,27,53.9,441,879.8,2,4.0
Tioga,2013,"50,342",650,"1,291.2",172,341.7,623,"1,237.5",0,0.0
Tioga,2012,"51,319",667,"1,299.7",35,68.2,632,"1,231.5",1,1.9
Tioga,2011,"51,355",591,"1,150.8",34,66.2,557,"1,084.6",1,1.9
Tioga,2010,"49,341",600,"1,216.0",36,73.0,564,"1,143.1",6,12.2
Tioga,2009,"49,986",555,"1,110.3",30,60.0,525,"1,050.3",6,12.0
Tioga,2008,"50,281",580,"1,153.5",36,71.6,544,"1,081.9",4,8.0
Tioga,2007,"51,076",533,"1,043.5",35,68.5,498,975.0,5,9.8
Tioga,2006,"51,613",587,"1,137.3",37,71.7,550,"1,065.6",3,5.8
Tioga,2005,"51,609",513,994.0,29,56.2,484,937.8,2,3.9
Tioga,2004,"51,846",546,"1,053.1",29,55.9,517,997.2,1,1.9
Tioga,2003,"51,860",600,"1,157.0",32,61.7,568,"1,095.3",4,7.7
Tioga,2002,"52,278",610,"1,166.8",38,72.7,572,"1,094.2",3,5.7
Tioga,2001,"51,879",542,"1,044.7",31,59.8,511,985.0,2,3.9
Tioga,2000,"54,454",507,931.1,34,62.4,473,868.6,3,5.5
Tioga,1999,"52,538",614,"1,168.7",43,81.8,571,"1,086.8",3,5.7
Tioga,1998,"53,075",751,"1,415.0",33,62.2,718,"1,352.8",0,0.0
Tioga,1997,"53,325",627,"1,175.8",47,88.1,580,"1,087.7",4,7.5
Tioga,1996,"53,468",839,"1,569.2",58,108.5,781,"1,460.7",4,7.5
Tioga,1995,"53,326",919,"1,723.4",98,183.8,821,"1,539.6",4,7.5
Tioga,1994,"53,551","1,020","1,904.7",137,255.8,883,"1,648.9",0,0.0
Tioga,1993,"53,635","1,116","2,080.7",180,335.6,936,"1,745.1",3,5.6
Tioga,1992,"52,708","1,201","2,278.6",183,347.2,"1,018","1,931.4",2,3.8
Tioga,1991,"52,531","1,276","2,429.0",166,316.0,"1,110","2,113.0",4,7.6
Tioga,1990,"52,337",915,"1,748.3",121,231.2,794,"1,517.1",4,7.6
Tompkins,2016,"104,871","1,826","1,741.2",146,139.2,"1,680","1,602.0",15,14.3
Tompkins,2015,"105,240","2,294","2,179.8",147,139.7,"2,147","2,040.1",11,10.5
Tompkins,2014,"104,271","2,603","2,496.4",103,98.8,"2,500","2,397.6",11,10.5
Tompkins,2013,"102,977","2,902","2,818.1",27,26.2,"2,793","2,712.3",16,15.5
Tompkins,2012,"102,272","2,746","2,685.0",116,113.4,"2,630","2,571.6",14,13.7
Tompkins,2011,"102,020","2,389","2,341.7",90,88.2,"2,299","2,253.5",9,8.8
Tompkins,2010,"101,158","2,505","2,476.3",120,118.6,"2,385","2,357.7",14,13.8
Tompkins,2009,"101,616","2,558","2,517.3",153,150.6,"2,405","2,366.8",13,12.8
Tompkins,2008,"101,591","2,475","2,436.2",137,134.9,"2,338","2,301.4",20,19.7
Tompkins,2007,"100,687","2,452","2,435.3",116,115.2,"2,336","2,320.1",8,7.9
Tompkins,2006,"100,286","2,720","2,712.2",147,146.6,"2,573","2,565.7",10,10.0
Tompkins,2005,"100,278","2,812","2,804.2",147,146.6,"2,665","2,657.6",23,22.9
Tompkins,2004,"101,606","2,263","2,227.2",116,114.2,"2,147","2,113.1",5,4.9
Tompkins,2003,"99,376","2,294","2,308.4",128,128.8,"2,166","2,179.6",10,10.1
Tompkins,2002,"97,422","3,005","3,084.5",132,135.5,"2,873","2,949.0",5,5.1
Tompkins,2001,"96,679","2,614","2,703.8",121,125.2,"2,493","2,578.6",10,10.3
Tompkins,2000,"101,841","2,558","2,511.8",113,111.0,"2,445","2,400.8",6,5.9
Tompkins,1999,"96,133","2,710","2,819.0",161,167.5,"2,549","2,651.5",4,4.2
Tompkins,1998,"96,849","2,823","2,914.8",101,104.3,"2,722","2,810.6",6,6.2
Tompkins,1997,"96,127","3,286","3,418.4",148,154.0,"3,138","3,264.4",14,14.6
Tompkins,1996,"96,386","3,578","3,712.2",141,146.3,"3,437","3,565.9",19,19.7
Tompkins,1995,"96,130","4,054","4,217.2",163,169.6,"3,891","4,047.6",15,15.6
Tompkins,1994,"95,651","4,468","4,671.1",134,140.1,"4,334","4,531.1",9,9.4
Tompkins,1993,"95,802","4,869","5,082.4",217,226.5,"4,652","4,855.8",13,13.6
Tompkins,1992,"94,762","4,770","5,033.7",181,191.0,"4,589","4,842.7",4,4.2
Tompkins,1991,"94,446","4,862","5,147.9",182,192.7,"4,680","4,955.2",6,6.4
Tompkins,1990,"94,097","4,495","4,777.0",143,152.0,"4,352","4,625.0",6,6.4
Ulster,2016,"178,502","2,631","1,473.9",292,163.6,"2,339","1,310.3",22,12.3
Ulster,2015,"179,613","3,011","1,676.4",304,169.3,"2,707","1,507.1",23,12.8
Ulster,2014,"180,937","3,262","1,802.8",293,161.9,"2,969","1,640.9",30,16.6
Ulster,2013,"181,804","3,580","1,969.2",109,60.0,"3,286","1,807.4",19,10.5
Ulster,2012,"183,433","3,943","2,149.6",279,152.1,"3,664","1,997.5",32,17.4
Ulster,2011,"183,313","3,772","2,057.7",335,182.7,"3,437","1,874.9",36,19.6
Ulster,2010,"179,764","3,839","2,135.6",408,227.0,"3,431","1,908.6",40,22.3
Ulster,2009,"182,041","3,898","2,141.3",445,244.5,"3,453","1,896.8",57,31.3
Ulster,2008,"182,305","3,670","2,013.1",459,251.8,"3,211","1,761.3",33,18.1
Ulster,2007,"182,932","3,473","1,898.5",455,248.7,"3,018","1,649.8",38,20.8
Ulster,2006,"183,182","3,919","2,139.4",512,279.5,"3,407","1,859.9",24,13.1
Ulster,2005,"182,039","4,062","2,231.4",558,306.5,"3,504","1,924.9",35,19.2
Ulster,2004,"181,460","3,905","2,152.0",467,257.4,"3,438","1,894.6",24,13.2
Ulster,2003,"180,292","4,026","2,233.0",582,322.8,"3,444","1,910.2",42,23.3
Ulster,2002,"179,445","4,106","2,288.2",525,292.6,"3,581","1,995.6",26,14.5
Ulster,2001,"178,076","3,500","1,965.5",359,201.6,"3,141","1,763.9",14,7.9
Ulster,2000,"174,463","3,963","2,271.5",401,229.8,"3,562","2,041.7",22,12.6
Ulster,1999,"166,546","4,072","2,445.0",389,233.6,"3,683","2,211.4",25,15.0
Ulster,1998,"167,283","4,207","2,514.9",543,324.6,"3,664","2,190.3",22,13.2
Ulster,1997,"168,558","4,880","2,895.1",629,373.2,"4,251","2,522.0",42,24.9
Ulster,1996,"169,009","4,548","2,691.0",592,350.3,"3,956","2,340.7",22,13.0
Ulster,1995,"168,560","4,776","2,833.4",524,310.9,"4,252","2,522.5",29,17.2
Ulster,1994,"169,736","5,030","2,963.4",593,349.4,"4,437","2,614.1",23,13.6
Ulster,1993,"170,006","5,048","2,969.3",556,327.0,"4,492","2,642.3",62,36.5
Ulster,1992,"166,468","5,211","3,130.3",501,301.0,"4,710","2,829.4",37,22.2
Ulster,1991,"165,915","5,184","3,124.5",544,327.9,"4,640","2,796.6",29,17.5
Ulster,1990,"165,304","5,542","3,352.6",613,370.8,"4,929","2,981.8",36,21.8
Warren,2016,"64,064","1,195","1,865.3",111,173.3,"1,084","1,692.1",2,3.1
Warren,2015,"64,672","1,087","1,680.8",108,167.0,979,"1,513.8",6,9.3
Warren,2014,"65,353","1,208","1,848.4",40,61.2,"1,168","1,787.2",1,1.5
Warren,2013,"65,566","1,292","1,970.5",294,448.4,"1,239","1,889.7",1,1.5
Warren,2012,"66,186","1,430","2,160.6",125,188.9,"1,305","1,971.7",9,13.6
Warren,2011,"66,002","1,494","2,263.6",107,162.1,"1,387","2,101.5",9,13.6
Warren,2010,"65,549","1,297","1,978.7",99,151.0,"1,198","1,827.6",4,6.1
Warren,2009,"66,247","1,444","2,179.7",77,116.2,"1,367","2,063.5",3,4.5
Warren,2008,"66,478","1,614","2,427.9",111,167.0,"1,503","2,260.9",4,6.0
Warren,2007,"66,304","1,629","2,456.9",109,164.4,"1,520","2,292.5",8,12.1
Warren,2006,"65,724","1,817","2,764.6",112,170.4,"1,705","2,594.2",2,3.0
Warren,2005,"65,240","1,566","2,400.4",89,136.4,"1,477","2,263.9",7,10.7
Warren,2004,"64,840","1,457","2,247.1",98,151.1,"1,359","2,095.9",7,10.8
Warren,2003,"64,015","1,600","2,499.4",135,210.9,"1,465","2,288.5",16,25.0
Warren,2002,"63,907","1,892","2,960.6",122,190.9,"1,770","2,769.6",16,25.0
Warren,2001,"63,419","1,772","2,794.1",101,159.3,"1,671","2,634.9",7,11.0
Warren,2000,"64,074","1,774","2,768.7",110,171.7,"1,664","2,597.0",10,15.6
Warren,1999,"61,333","1,705","2,779.9",109,177.7,"1,596","2,602.2",7,11.4
Warren,1998,"62,023","2,076","3,347.1",143,230.6,"1,933","3,116.6",8,12.9
Warren,1997,"61,224","2,029","3,314.1",133,217.2,"1,896","3,096.8",9,14.7
Warren,1996,"61,387","2,320","3,779.3",201,327.4,"2,119","3,451.9",6,9.8
Warren,1995,"61,223","2,358","3,851.5",281,459.0,"2,077","3,392.5",8,13.1
Warren,1994,"60,682","2,349","3,871.0",278,458.1,"2,071","3,412.9",5,8.2
Warren,1993,"60,776","2,749","4,523.2",302,496.9,"2,447","4,026.3",4,6.6
Warren,1992,"59,628","2,872","4,816.5",373,625.5,"2,499","4,191.0",2,3.4
Warren,1991,"59,429","2,721","4,578.6",298,501.4,"2,423","4,077.1",3,5.0
Warren,1990,"59,209","2,506","4,232.5",285,481.3,"2,221","3,751.1",3,5.1
Washington,2016,"61,610",568,921.9,95,154.2,473,767.7,3,4.9
Washington,2015,"62,016",605,975.6,91,146.7,514,828.8,3,4.8
Washington,2014,"63,134",685,"1,085.0",60,95.0,625,990.0,6,9.5
Washington,2013,"62,893",882,"1,402.4",53,84.3,811,"1,289.5",10,15.9
Washington,2012,"63,506",969,"1,525.8",77,121.2,892,"1,404.6",11,17.3
Washington,2011,"63,500",866,"1,363.8",96,151.2,770,"1,212.6",17,26.8
Washington,2010,"62,227",884,"1,420.6",93,149.5,791,"1,271.2",12,19.3
Washington,2009,"62,991",769,"1,220.8",60,95.3,709,"1,125.6",5,7.9
Washington,2008,"62,944",911,"1,447.3",119,189.1,792,"1,258.3",6,9.5
Washington,2007,"63,536","1,003","1,578.6",128,201.5,875,"1,377.2",10,15.7
Washington,2006,"63,193","1,073","1,698.0",96,151.9,977,"1,546.1",6,9.5
Washington,2005,"62,897",909,"1,445.2",97,154.2,812,"1,291.0",6,9.5
Washington,2004,"61,991",774,"1,248.6",86,138.7,688,"1,109.8",2,3.2
Washington,2003,"61,299","1,016","1,657.4",185,301.8,831,"1,355.7",7,11.4
Washington,2002,"61,624","1,123","1,822.3",213,345.6,910,"1,476.7",0,0.0
Washington,2001,"61,154",960,"1,569.8",195,318.9,765,"1,250.9",4,6.5
Washington,2000,"62,718","1,111","1,771.4",206,328.5,905,"1,443.0",6,9.6
Washington,1999,"60,552","1,122","1,853.0",193,318.7,929,"1,534.2",6,9.9
Washington,1998,"60,816","1,375","2,260.9",247,406.1,"1,128","1,854.8",8,13.2
Washington,1997,"60,670","1,298","2,139.4",194,319.8,"1,104","1,819.7",4,6.6
Washington,1996,"60,834","1,150","1,890.4",62,101.9,"1,088","1,788.5",0,0.0
Washington,1995,"60,674","1,395","2,299.2",162,267.0,"1,233","2,032.2",2,3.3
Washington,1994,"60,651","1,292","2,130.2",197,324.8,"1,095","1,805.4",1,1.6
Washington,1993,"60,747","1,308","2,153.2",215,353.9,"1,093","1,799.3",7,11.5
Washington,1992,"59,745","1,352","2,263.0",189,316.3,"1,163","1,946.6",2,3.3
Washington,1991,"59,548","1,502","2,522.3",209,351.0,"1,293","2,171.4",2,3.4
Washington,1990,"59,330","1,412","2,379.9",180,303.4,"1,232","2,076.5",1,1.7
Wayne,2016,"90,389","1,419","1,569.9",147,162.6,"1,272","1,407.3",7,7.7
Wayne,2015,"91,455","1,638","1,791.0",201,219.8,"1,437","1,571.3",14,15.3
Wayne,2014,"92,302","1,603","1,736.7",112,121.3,"1,491","1,615.3",11,11.9
Wayne,2013,"92,809","1,842","1,984.7",71,76.5,"1,689","1,819.9",20,21.5
Wayne,2012,"93,940","1,844","1,963.0",132,140.5,"1,712","1,822.4",10,10.6
Wayne,2011,"94,193","1,709","1,814.4",141,149.7,"1,568","1,663.6",15,15.9
Wayne,2010,"90,027","1,970","2,188.2",169,187.7,"1,801","2,000.5",14,15.6
Wayne,2009,"91,270","1,774","1,943.7",140,153.4,"1,634","1,790.3",15,16.4
Wayne,2008,"90,960","2,008","2,207.6",185,203.4,"1,823","2,004.2",8,8.8
Wayne,2007,"92,504","1,784","1,928.6",162,175.1,"1,622","1,753.4",10,10.8
Wayne,2006,"92,018","2,267","2,463.6",165,179.3,"2,102","2,284.3",9,9.8
Wayne,2005,"93,995","2,218","2,359.7",171,181.9,"2,047","2,177.8",7,7.4
Wayne,2004,"93,909","2,182","2,323.5",197,209.8,"1,985","2,113.7",8,8.5
Wayne,2003,"94,238","2,255","2,392.9",145,153.9,"2,110","2,239.0",17,18.0
Wayne,2002,"94,660","2,020","2,134.0",135,142.6,"1,885","1,991.3",12,12.7
Wayne,2001,"93,938","2,113","2,249.4",139,148.0,"1,974","2,101.4",13,13.8
Wayne,2000,"99,615","2,151","2,159.3",121,121.5,"2,030","2,037.8",13,13.1
Wayne,1999,"95,088","1,953","2,053.9",109,114.6,"1,844","1,939.3",6,6.3
Wayne,1998,"95,493","2,196","2,299.6",130,136.1,"2,066","2,163.5",16,16.8
Wayne,1997,"92,812","2,143","2,309.0",136,146.5,"2,007","2,162.4",9,9.7
Wayne,1996,"93,063","2,056","2,209.3",136,146.1,"1,920","2,063.1",8,8.6
Wayne,1995,"92,816","2,333","2,513.6",183,197.2,"2,150","2,316.4",8,8.6
Wayne,1994,"91,607","2,702","2,949.6",203,221.6,"2,499","2,728.0",14,15.3
Wayne,1993,"91,752","2,839","3,094.2",178,194.0,"2,661","2,900.2",11,12.0
Wayne,1992,"89,754","2,960","3,297.9",187,208.3,"2,773","3,089.6",5,5.6
Wayne,1991,"89,454","3,093","3,457.6",197,220.2,"2,896","3,237.4",12,13.4
Wayne,1990,"89,123","2,604","2,921.8",179,200.8,"2,425","2,721.0",9,10.1
Westchester,2016,"975,138","12,529","1,284.8","2,109",216.3,"10,420","1,068.6",328,33.6
Westchester,2015,"976,316","12,232","1,252.9","2,146",219.8,"10,086","1,033.1",306,31.3
Westchester,2014,"974,944","12,103","1,241.4","2,149",220.4,"9,954","1,021.0",270,27.7
Westchester,2013,"966,498","14,129","1,461.9",153,15.8,"11,938","1,235.2",284,29.4
Westchester,2012,"961,058","15,040","1,564.9","2,448",254.7,"12,592","1,310.2",340,35.4
Westchester,2011,"953,379","16,282","1,707.8","2,557",268.2,"13,725","1,439.6",346,36.3
Westchester,2010,"948,303","15,392","1,623.1","2,457",259.1,"12,935","1,364.0",347,36.6
Westchester,2009,"956,850","16,636","1,738.6","2,482",259.4,"14,154","1,479.2",317,33.1
Westchester,2008,"954,255","16,723","1,752.5","2,414",253.0,"14,309","1,499.5",319,33.4
Westchester,2007,"950,091","16,786","1,766.8","2,478",260.8,"14,308","1,506.0",303,31.9
Westchester,2006,"943,326","17,678","1,874.0","2,768",293.4,"14,910","1,580.6",406,43.0
Westchester,2005,"943,794","17,345","1,837.8","2,648",280.6,"14,697","1,557.2",376,39.8
Westchester,2004,"942,114","18,622","1,976.6","2,601",276.1,"16,021","1,700.5",326,34.6
Westchester,2003,"938,873","19,498","2,076.7","2,616",278.6,"16,882","1,798.1",409,43.6
Westchester,2002,"932,270","19,948","2,139.7","2,575",276.2,"17,373","1,863.5",379,40.7
Westchester,2001,"925,158","21,591","2,333.8","2,789",301.5,"18,802","2,032.3",381,41.2
Westchester,2000,"944,382","22,034","2,333.2","2,624",277.9,"19,410","2,055.3",430,45.5
Westchester,1999,"898,972","22,710","2,526.2","2,740",304.8,"19,970","2,221.4",430,47.8
Westchester,1998,"898,102","25,977","2,892.4","2,994",333.4,"22,983","2,559.1",421,46.9
Westchester,1997,"887,311","28,601","3,223.3","3,146",354.6,"25,455","2,868.8",509,57.4
Westchester,1996,"889,681","29,486","3,314.2","3,227",362.7,"26,259","2,951.5",553,62.2
Westchester,1995,"887,306","31,001","3,493.8","3,572",402.6,"27,429","3,091.3",654,73.7
Westchester,1994,"884,719","31,166","3,522.7","3,632",410.5,"27,534","3,112.2",660,74.6
Westchester,1993,"886,086","32,727","3,693.4","3,840",433.4,"28,887","3,260.1",678,76.5
Westchester,1992,"881,073","34,275","3,890.1","3,722",422.4,"30,553","3,467.7",619,70.3
Westchester,1991,"878,128","37,118","4,226.9","3,933",447.9,"33,185","3,779.1",774,88.1
Westchester,1990,"874,866","38,145","4,360.1","3,871",442.5,"34,274","3,917.6",647,74.0
Wyoming,2016,"40,531",327,806.8,48,118.4,279,688.4,1,2.5
Wyoming,2015,"40,883",422,"1,032.2",58,141.9,364,890.3,5,12.2
Wyoming,2014,"41,454",380,916.7,36,86.8,344,829.8,3,7.2
Wyoming,2013,"41,875",510,"1,217.9","2,191","5,232.2",469,"1,120.0",6,14.3
Wyoming,2012,"42,170",552,"1,309.0",51,120.9,501,"1,188.0",2,4.7
Wyoming,2011,"42,344",528,"1,246.9",37,87.4,491,"1,159.6",2,4.7
Wyoming,2010,"40,743",476,"1,168.3",33,81.0,443,"1,087.3",6,14.7
Wyoming,2009,"41,453",500,"1,206.2",47,113.4,453,"1,092.8",8,19.3
Wyoming,2008,"41,742",547,"1,310.4",52,124.6,495,"1,185.9",9,21.6
Wyoming,2007,"42,384",641,"1,512.4",54,127.4,587,"1,385.0",2,4.7
Wyoming,2006,"42,807",753,"1,759.1",100,233.6,653,"1,525.5",6,14.0
Wyoming,2005,"43,048",704,"1,635.4",83,192.8,621,"1,442.6",1,2.3
Wyoming,2004,"43,015",681,"1,583.2",58,134.8,623,"1,448.3",3,7.0
Wyoming,2003,"43,238","1,006","2,326.7",80,185.0,926,"2,141.6",2,4.6
Wyoming,2002,"43,838","1,145","2,611.9",72,164.2,"1,073","2,447.6",2,4.6
Wyoming,2001,"43,504","1,185","2,723.9",102,234.5,"1,083","2,489.4",4,9.2
Wyoming,2000,"46,083","1,124","2,439.1",113,245.2,"1,011","2,193.9",5,10.8
Wyoming,1999,"44,101","1,023","2,319.7",105,238.1,918,"2,081.6",3,6.8
Wyoming,1998,"44,690","1,166","2,609.1",108,241.7,"1,058","2,367.4",3,6.7
Wyoming,1997,"43,969","1,051","2,390.3",114,259.3,937,"2,131.0",5,11.4
Wyoming,1996,"44,087","1,108","2,513.2",122,276.7,986,"2,236.5",6,13.6
Wyoming,1995,"43,971","1,146","2,606.3",138,313.8,"1,008","2,292.4",3,6.8
Wyoming,1994,"43,629","1,052","2,411.2",171,391.9,881,"2,019.3",2,4.6
Wyoming,1993,"43,699","1,151","2,633.9",192,439.4,959,"2,194.6",4,9.2
Wyoming,1992,"42,804","1,179","2,754.4",189,441.5,990,"2,312.9",8,18.7
Wyoming,1991,"42,663","1,220","2,859.6",222,520.4,998,"2,339.3",3,7.0
Wyoming,1990,"42,507","1,354","3,185.4",212,498.7,"1,142","2,686.6",5,11.8
Yates,2016,"24,823",320,"1,289.1",17,68.5,303,"1,220.6",2,8.1
Yates,2015,"25,121",299,"1,190.2",25,99.5,274,"1,090.7",1,4.0
Yates,2014,"25,146",321,"1,276.5",18,71.6,303,"1,205.0",3,11.9
Yates,2013,"25,375",413,"1,627.6",41,161.6,399,"1,572.4",0,0.0
Yates,2012,"25,591",428,"1,672.5",20,78.2,408,"1,594.3",2,7.8
Yates,2011,"25,462",410,"1,610.2",13,51.1,397,"1,559.2",0,0.0
Yates,2010,"24,182",474,"1,960.1",18,74.4,456,"1,885.7",1,4.1
Yates,2009,"24,634",350,"1,420.8",11,44.7,339,"1,376.1",0,0.0
Yates,2008,"24,542",284,"1,157.2",15,61.1,269,"1,096.1",1,4.1
Yates,2007,"24,679",337,"1,365.5",13,52.7,324,"1,312.9",0,0.0
Yates,2006,"24,822",373,"1,502.7",23,92.7,350,"1,410.0",1,4.0
Yates,2005,"24,704",302,"1,222.5",19,76.9,283,"1,145.6",0,0.0
Yates,2004,"24,768",326,"1,316.2",30,121.1,296,"1,195.1",2,8.1
Yates,2003,"24,565",360,"1,465.5",30,122.1,330,"1,343.4",0,0.0
Yates,2002,"24,856",389,"1,565.0",30,120.7,359,"1,444.3",1,4.0
Yates,2001,"24,666",348,"1,410.8",19,77.0,329,"1,333.8",0,0.0
Yates,2000,"25,608",348,"1,359.0",26,101.5,322,"1,257.4",1,3.9
Yates,1999,"24,230",441,"1,820.1",32,132.1,409,"1,688.0",0,0.0
Yates,1998,"24,188",429,"1,773.6",22,91.0,407,"1,682.7",1,4.1
Yates,1997,"23,866",487,"2,040.6",35,146.7,452,"1,893.9",0,0.0
Yates,1996,"23,930",497,"2,076.9",30,125.4,467,"1,951.5",1,4.2
Yates,1995,"23,867",551,"2,308.6",60,251.4,491,"2,057.2",2,8.4
Yates,1994,"23,302",608,"2,609.2",52,223.2,556,"2,386.1",2,8.6
Yates,1993,"23,339",553,"2,369.4",59,252.8,494,"2,116.6",2,8.6
Yates,1992,"22,970",548,"2,385.7",67,291.7,481,"2,094.0",2,8.7
Yates,1991,"22,894",678,"2,961.5",57,249.0,621,"2,712.5",1,4.4
Yates,1990,"22,810",507,"2,222.7",34,149.1,473,"2,073.7",2,8.8
